forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-27,CA,"",,Gavin Newsom,D,false,classic,0.9854,58.84,53.93,63.76
2018-10-27,CA,"",,John Cox,R,false,classic,0.0146,41.16,36.24,46.07
2018-10-27,CO,"",,Jared Polis,D,false,classic,0.9554,55.03,50.6,59.47
2018-10-27,CO,"",,Walker Stapleton,R,false,classic,0.0446,43.18,38.71,47.57
2018-10-27,CO,"",,Others,,false,classic,0.0,1.8,0.47,3.51
2018-10-27,CT,"",,Ned Lamont,D,false,classic,0.8132,51.74,47.06,56.37
2018-10-27,CT,"",,Bob Stefanowski,R,false,classic,0.1868,45.59,40.93,50.21
2018-10-27,CT,"",,Others,,false,classic,0.0,2.67,0.84,4.98
2018-10-27,FL,"",,Andrew Gillum,D,false,classic,0.7864,51.18,47.01,55.34
2018-10-27,FL,"",,Ron DeSantis,R,false,classic,0.2136,46.35,42.16,50.5
2018-10-27,FL,"",,Others,,false,classic,0.0,2.47,0.74,4.64
2018-10-27,GA,"",,Brian Kemp,R,false,classic,0.5811,49.84,46.0,53.63
2018-10-27,GA,"",,Stacey Abrams,D,false,classic,0.4189,48.97,45.16,52.79
2018-10-27,GA,"",,Ted Metz,L,false,classic,0.0,1.19,0.26,2.39
2018-10-27,HI,"",,David Ige,D,true,classic,0.9981,63.05,57.02,68.97
2018-10-27,HI,"",,Andria Tupola,R,false,classic,0.0019,33.36,27.41,39.39
2018-10-27,HI,"",,Others,,false,classic,0.0,3.59,1.26,6.44
2018-10-27,IA,"",,Fred Hubbell,D,false,classic,0.8397,52.33,47.1,57.57
2018-10-27,IA,"",,Kim Reynolds,R,true,classic,0.1603,44.54,39.26,49.81
2018-10-27,IA,"",,Others,,false,classic,0.0,3.13,1.05,5.69
2018-10-27,ID,"",,Brad Little,R,false,classic,0.9491,53.93,47.82,59.9
2018-10-27,ID,"",,Paulette Jordan,D,false,classic,0.0509,39.19,33.16,45.14
2018-10-27,ID,"",,Others,,false,classic,0.0,6.88,3.17,11.15
2018-10-27,IL,"",,JB Pritzker,D,false,classic,0.9139,54.0,47.64,60.36
2018-10-27,IL,"",,Bruce Rauner,R,true,classic,0.0861,41.04,34.64,47.36
2018-10-27,IL,"",,Others,,false,classic,0.0,4.96,2.0,8.48
2018-10-27,KS,"",,Kris Kobach,R,false,classic,0.6698,45.11,39.39,50.68
2018-10-27,KS,"",,Laura Kelly,D,false,classic,0.3296,41.88,36.24,47.49
2018-10-27,KS,"",,Greg Orman,I,false,classic,0.0006,11.2,6.3,16.66
2018-10-27,KS,"",,Others,,false,classic,0.0,1.81,0.48,3.51
2018-10-27,MA,"",,Charlie Baker,R,true,classic,0.9979,64.66,58.77,70.53
2018-10-27,MA,"",,Jay Gonzalez,D,false,classic,0.0021,35.34,29.47,41.23
2018-10-27,MD,"",,Larry Hogan,R,true,classic,0.9924,57.36,52.84,61.88
2018-10-27,MD,"",,Ben Jealous,D,false,classic,0.0076,39.76,35.19,44.24
2018-10-27,MD,"",,Others,,false,classic,0.0,2.87,0.92,5.28
2018-10-27,ME,"",,Janet Mills,D,false,classic,0.9008,54.02,48.76,59.31
2018-10-27,ME,"",,Shawn Moody,R,false,classic,0.0992,43.65,38.31,48.94
2018-10-27,ME,"",,Others,,false,classic,0.0,2.33,0.69,4.39
2018-10-27,MI,"",,Gretchen Whitmer,D,false,classic,0.9406,53.77,49.21,58.29
2018-10-27,MI,"",,Bill Schuette,R,false,classic,0.0594,43.07,38.52,47.56
2018-10-27,MI,"",,Others,,false,classic,0.0,3.16,1.05,5.77
2018-10-27,MN,"",,Tim Walz,D,false,classic,0.8992,53.45,48.67,58.33
2018-10-27,MN,"",,Jeff Johnson,R,false,classic,0.1008,44.21,39.33,48.96
2018-10-27,MN,"",,Others,,false,classic,0.0,2.34,0.68,4.44
2018-10-27,NE,"",,Pete Ricketts,R,true,classic,0.9918,61.35,55.83,66.89
2018-10-27,NE,"",,Bob Krist,D,false,classic,0.0082,38.65,33.11,44.17
2018-10-27,NH,"",,Chris Sununu,R,true,classic,0.97,56.23,51.35,61.04
2018-10-27,NH,"",,Molly Kelly,D,false,classic,0.03,41.81,36.98,46.7
2018-10-27,NH,"",,Jilletta Jarvis,L,false,classic,0.0,1.96,0.53,3.79
2018-10-27,NM,"",,Michelle Lujan Grisham,D,false,classic,0.911,54.53,50.22,58.75
2018-10-27,NM,"",,Steve Pearce,R,false,classic,0.089,45.47,41.25,49.78
2018-10-27,NV,"",,Adam Laxalt,R,false,classic,0.5965,49.48,45.26,53.7
2018-10-27,NV,"",,Steve Sisolak,D,false,classic,0.4035,47.99,43.76,52.2
2018-10-27,NV,"",,Others,,false,classic,0.0,2.54,0.77,4.75
2018-10-27,NY,"",,Andrew Cuomo,D,true,classic,0.9974,59.03,54.22,63.75
2018-10-27,NY,"",,Marc Molinaro,R,false,classic,0.0026,37.24,32.52,41.99
2018-10-27,NY,"",,Others,,false,classic,0.0,3.73,1.34,6.64
2018-10-27,OH,"",,Mike DeWine,R,false,classic,0.5819,49.63,45.32,53.94
2018-10-27,OH,"",,Richard Cordray,D,false,classic,0.4181,48.32,43.98,52.64
2018-10-27,OH,"",,Others,,false,classic,0.0,2.05,0.57,3.93
2018-10-27,OK,"",,Kevin Stitt,R,false,classic,0.8612,53.08,48.42,57.75
2018-10-27,OK,"",,Drew Edmondson,D,false,classic,0.1387,45.39,40.7,50.05
2018-10-27,OK,"",,Chris Powell,L,false,classic,0.0,1.53,0.38,2.99
2018-10-27,OR,"",,Kate Brown,D,true,classic,0.8516,50.66,45.29,56.02
2018-10-27,OR,"",,Knute Buehler,R,false,classic,0.1484,42.77,37.33,48.1
2018-10-27,OR,"",,Others,,false,classic,0.0,6.57,2.96,10.75
2018-10-27,PA,"",,Tom Wolf,D,true,classic,0.9883,56.8,52.63,60.99
2018-10-27,PA,"",,Scott Wagner,R,false,classic,0.0117,41.16,36.92,45.32
2018-10-27,PA,"",,Others,,false,classic,0.0,2.04,0.57,3.93
2018-10-27,RI,"",,Gina Raimondo,D,true,classic,0.9738,55.97,49.35,62.6
2018-10-27,RI,"",,Allan Fung,R,false,classic,0.0262,36.45,29.83,43.02
2018-10-27,RI,"",,Others,,false,classic,0.0,7.58,3.65,12.1
2018-10-27,SC,"",,Henry McMaster,R,true,classic,0.9841,58.01,53.45,62.6
2018-10-27,SC,"",,James Smith,D,false,classic,0.0159,41.99,37.4,46.55
2018-10-27,SD,"",,Kristi Noem,R,false,classic,0.8009,52.6,47.13,58.02
2018-10-27,SD,"",,Billie Sutton,D,false,classic,0.1991,45.55,40.13,51.03
2018-10-27,SD,"",,Kurt Evans,L,false,classic,0.0,1.85,0.49,3.58
2018-10-27,TN,"",,Bill Lee,R,false,classic,0.9713,53.99,48.86,58.99
2018-10-27,TN,"",,Karl Dean,D,false,classic,0.0287,39.62,34.55,44.67
2018-10-27,TN,"",,Others,,false,classic,0.0,6.39,2.85,10.53
2018-10-27,TX,"",,Greg Abbott,R,true,classic,0.9962,58.29,54.16,62.4
2018-10-27,TX,"",,Lupe Valdez,D,false,classic,0.0038,39.88,35.75,44.0
2018-10-27,TX,"",,Mark Tippetts,L,false,classic,0.0,1.83,0.49,3.55
2018-10-27,VT,"",,Phil Scott,R,true,classic,0.948,51.6,45.94,57.24
2018-10-27,VT,"",,Christine Hallquist,D,false,classic,0.052,38.75,33.01,44.34
2018-10-27,VT,"",,Others,,false,classic,0.0,9.64,5.07,14.74
2018-10-27,WI,"",,Tony Evers,D,false,classic,0.5892,49.11,44.09,54.08
2018-10-27,WI,"",,Scott Walker,R,true,classic,0.4108,47.53,42.53,52.5
2018-10-27,WI,"",,Others,,false,classic,0.0,3.36,1.15,6.11
2018-10-27,WY,"",,Mark Gordon,R,false,classic,0.9946,60.16,54.12,66.2
2018-10-27,WY,"",,Mary Throne,D,false,classic,0.0054,35.28,29.25,41.28
2018-10-27,WY,"",,Others,,false,classic,0.0,4.55,1.77,7.9
2018-10-28,AK,"",,Mike Dunleavy,R,false,classic,0.6614,50.55,45.03,56.06
2018-10-28,AK,"",,Mark Begich,D,false,classic,0.3386,47.06,41.54,52.55
2018-10-28,AK,"",,Others,,false,classic,0.0,2.39,0.71,4.52
2018-10-28,AL,"",,Kay Ivey,R,true,classic,0.9886,58.58,53.98,63.11
2018-10-28,AL,"",,Walt Maddox,D,false,classic,0.0114,41.42,36.89,46.02
2018-10-28,AR,"",,Asa Hutchinson,R,true,classic,0.9982,62.6,57.05,68.04
2018-10-28,AR,"",,Jared Henderson,D,false,classic,0.0017,34.64,29.18,40.13
2018-10-28,AR,"",,Mark West,L,false,classic,0.0,2.76,0.88,5.09
2018-10-28,AZ,"",,Doug Ducey,R,true,classic,0.9505,54.87,50.28,59.43
2018-10-28,AZ,"",,David Garcia,D,false,classic,0.0495,43.11,38.54,47.69
2018-10-28,AZ,"",,Angel Torres,G,false,classic,0.0,2.02,0.55,3.88
2018-10-28,CA,"",,Gavin Newsom,D,false,classic,0.9858,58.84,53.9,63.76
2018-10-28,CA,"",,John Cox,R,false,classic,0.0142,41.16,36.24,46.1
2018-10-28,CO,"",,Jared Polis,D,false,classic,0.959,55.1,50.69,59.52
2018-10-28,CO,"",,Walker Stapleton,R,false,classic,0.041,43.07,38.61,47.49
2018-10-28,CO,"",,Others,,false,classic,0.0,1.82,0.48,3.54
2018-10-28,CT,"",,Ned Lamont,D,false,classic,0.8128,51.75,47.09,56.42
2018-10-28,CT,"",,Bob Stefanowski,R,false,classic,0.1872,45.58,40.91,50.26
2018-10-28,CT,"",,Others,,false,classic,0.0,2.67,0.83,4.97
2018-10-28,FL,"",,Andrew Gillum,D,false,classic,0.7824,51.12,47.02,55.28
2018-10-28,FL,"",,Ron DeSantis,R,false,classic,0.2176,46.44,42.29,50.51
2018-10-28,FL,"",,Others,,false,classic,0.0,2.44,0.73,4.59
2018-10-28,GA,"",,Brian Kemp,R,false,classic,0.5785,49.83,46.04,53.63
2018-10-28,GA,"",,Stacey Abrams,D,false,classic,0.4215,48.98,45.18,52.77
2018-10-28,GA,"",,Ted Metz,L,false,classic,0.0,1.19,0.27,2.39
2018-10-28,HI,"",,David Ige,D,true,classic,0.9983,63.05,57.11,68.99
2018-10-28,HI,"",,Andria Tupola,R,false,classic,0.0017,33.35,27.36,39.28
2018-10-28,HI,"",,Others,,false,classic,0.0,3.59,1.26,6.42
2018-10-28,IA,"",,Fred Hubbell,D,false,classic,0.842,52.33,47.1,57.56
2018-10-28,IA,"",,Kim Reynolds,R,true,classic,0.158,44.53,39.27,49.73
2018-10-28,IA,"",,Others,,false,classic,0.0,3.14,1.05,5.69
2018-10-28,ID,"",,Brad Little,R,false,classic,0.9503,53.92,47.88,59.83
2018-10-28,ID,"",,Paulette Jordan,D,false,classic,0.0497,39.2,33.23,45.2
2018-10-28,ID,"",,Others,,false,classic,0.0,6.88,3.18,11.13
2018-10-28,IL,"",,JB Pritzker,D,false,classic,0.9151,54.0,47.67,60.3
2018-10-28,IL,"",,Bruce Rauner,R,true,classic,0.0849,41.03,34.68,47.31
2018-10-28,IL,"",,Others,,false,classic,0.0,4.96,2.01,8.46
2018-10-28,KS,"",,Kris Kobach,R,false,classic,0.668,45.09,39.34,50.7
2018-10-28,KS,"",,Laura Kelly,D,false,classic,0.3315,41.89,36.17,47.54
2018-10-28,KS,"",,Greg Orman,I,false,classic,0.0006,11.2,6.29,16.6
2018-10-28,KS,"",,Others,,false,classic,0.0,1.81,0.48,3.51
2018-10-28,MA,"",,Charlie Baker,R,true,classic,0.9976,64.66,58.77,70.49
2018-10-28,MA,"",,Jay Gonzalez,D,false,classic,0.0024,35.34,29.51,41.23
2018-10-28,MD,"",,Larry Hogan,R,true,classic,0.9921,57.36,52.81,61.91
2018-10-28,MD,"",,Ben Jealous,D,false,classic,0.0079,39.77,35.2,44.26
2018-10-28,MD,"",,Others,,false,classic,0.0,2.87,0.93,5.27
2018-10-28,ME,"",,Janet Mills,D,false,classic,0.9019,54.03,48.75,59.29
2018-10-28,ME,"",,Shawn Moody,R,false,classic,0.0981,43.65,38.34,48.91
2018-10-28,ME,"",,Others,,false,classic,0.0,2.33,0.69,4.39
2018-10-28,MI,"",,Gretchen Whitmer,D,false,classic,0.9397,53.77,49.17,58.3
2018-10-28,MI,"",,Bill Schuette,R,false,classic,0.0603,43.07,38.52,47.62
2018-10-28,MI,"",,Others,,false,classic,0.0,3.16,1.06,5.74
2018-10-28,MN,"",,Tim Walz,D,false,classic,0.9002,53.46,48.66,58.22
2018-10-28,MN,"",,Jeff Johnson,R,false,classic,0.0998,44.2,39.39,48.96
2018-10-28,MN,"",,Others,,false,classic,0.0,2.34,0.69,4.4
2018-10-28,NE,"",,Pete Ricketts,R,true,classic,0.9919,61.33,55.78,66.93
2018-10-28,NE,"",,Bob Krist,D,false,classic,0.0081,38.67,33.07,44.22
2018-10-28,NH,"",,Chris Sununu,R,true,classic,0.9711,56.23,51.38,61.01
2018-10-28,NH,"",,Molly Kelly,D,false,classic,0.0288,41.81,37.04,46.6
2018-10-28,NH,"",,Jilletta Jarvis,L,false,classic,0.0001,1.97,0.54,3.79
2018-10-28,NM,"",,Michelle Lujan Grisham,D,false,classic,0.9109,54.37,50.21,58.58
2018-10-28,NM,"",,Steve Pearce,R,false,classic,0.0891,45.63,41.42,49.79
2018-10-28,NV,"",,Adam Laxalt,R,false,classic,0.5951,49.46,45.24,53.69
2018-10-28,NV,"",,Steve Sisolak,D,false,classic,0.4049,48.0,43.76,52.2
2018-10-28,NV,"",,Others,,false,classic,0.0,2.53,0.77,4.75
2018-10-28,NY,"",,Andrew Cuomo,D,true,classic,0.997,59.06,54.29,63.76
2018-10-28,NY,"",,Marc Molinaro,R,false,classic,0.003,37.21,32.42,41.92
2018-10-28,NY,"",,Others,,false,classic,0.0,3.73,1.34,6.6
2018-10-28,OH,"",,Mike DeWine,R,false,classic,0.5794,49.63,45.35,53.9
2018-10-28,OH,"",,Richard Cordray,D,false,classic,0.4206,48.32,44.0,52.61
2018-10-28,OH,"",,Others,,false,classic,0.0,2.05,0.57,3.93
2018-10-28,OK,"",,Kevin Stitt,R,false,classic,0.8594,53.07,48.41,57.72
2018-10-28,OK,"",,Drew Edmondson,D,false,classic,0.1406,45.4,40.76,50.04
2018-10-28,OK,"",,Chris Powell,L,false,classic,0.0,1.53,0.38,3.0
2018-10-28,OR,"",,Kate Brown,D,true,classic,0.8553,50.67,45.35,55.99
2018-10-28,OR,"",,Knute Buehler,R,false,classic,0.1447,42.77,37.4,48.02
2018-10-28,OR,"",,Others,,false,classic,0.0,6.56,2.97,10.71
2018-10-28,PA,"",,Tom Wolf,D,true,classic,0.9889,56.81,52.61,60.95
2018-10-28,PA,"",,Scott Wagner,R,false,classic,0.0111,41.15,36.97,45.33
2018-10-28,PA,"",,Others,,false,classic,0.0,2.04,0.56,3.91
2018-10-28,RI,"",,Gina Raimondo,D,true,classic,0.9746,55.97,49.42,62.56
2018-10-28,RI,"",,Allan Fung,R,false,classic,0.0254,36.44,29.76,43.0
2018-10-28,RI,"",,Others,,false,classic,0.0,7.58,3.66,12.1
2018-10-28,SC,"",,Henry McMaster,R,true,classic,0.9827,58.02,53.43,62.58
2018-10-28,SC,"",,James Smith,D,false,classic,0.0173,41.98,37.42,46.57
2018-10-28,SD,"",,Kristi Noem,R,false,classic,0.803,52.59,47.12,58.04
2018-10-28,SD,"",,Billie Sutton,D,false,classic,0.197,45.56,40.12,51.03
2018-10-28,SD,"",,Kurt Evans,L,false,classic,0.0,1.84,0.49,3.58
2018-10-28,TN,"",,Bill Lee,R,false,classic,0.9716,53.97,48.91,58.99
2018-10-28,TN,"",,Karl Dean,D,false,classic,0.0284,39.65,34.59,44.65
2018-10-28,TN,"",,Others,,false,classic,0.0,6.38,2.88,10.46
2018-10-28,TX,"",,Greg Abbott,R,true,classic,0.9963,58.23,54.13,62.31
2018-10-28,TX,"",,Lupe Valdez,D,false,classic,0.0037,39.93,35.86,44.02
2018-10-28,TX,"",,Mark Tippetts,L,false,classic,0.0,1.84,0.49,3.58
2018-10-28,VT,"",,Phil Scott,R,true,classic,0.9472,51.62,45.95,57.15
2018-10-28,VT,"",,Christine Hallquist,D,false,classic,0.0528,38.75,33.07,44.32
2018-10-28,VT,"",,Others,,false,classic,0.0,9.63,5.09,14.7
2018-10-28,WI,"",,Tony Evers,D,false,classic,0.5845,49.11,44.1,54.11
2018-10-28,WI,"",,Scott Walker,R,true,classic,0.4155,47.53,42.5,52.49
2018-10-28,WI,"",,Others,,false,classic,0.0,3.36,1.16,6.08
2018-10-28,WY,"",,Mark Gordon,R,false,classic,0.9942,60.14,54.07,66.11
2018-10-28,WY,"",,Mary Throne,D,false,classic,0.0058,35.3,29.29,41.29
2018-10-28,WY,"",,Others,,false,classic,0.0,4.55,1.78,7.89
2018-10-29,AK,"",,Mike Dunleavy,R,false,classic,0.6567,50.49,44.95,56.02
2018-10-29,AK,"",,Mark Begich,D,false,classic,0.3433,47.13,41.62,52.67
2018-10-29,AK,"",,Others,,false,classic,0.0,2.39,0.71,4.5
2018-10-29,AL,"",,Kay Ivey,R,true,classic,0.9875,58.53,53.98,63.1
2018-10-29,AL,"",,Walt Maddox,D,false,classic,0.0125,41.47,36.9,46.02
2018-10-29,AR,"",,Asa Hutchinson,R,true,classic,0.9979,62.54,57.06,68.02
2018-10-29,AR,"",,Jared Henderson,D,false,classic,0.0021,34.7,29.17,40.16
2018-10-29,AR,"",,Mark West,L,false,classic,0.0,2.76,0.89,5.11
2018-10-29,AZ,"",,Doug Ducey,R,true,classic,0.9604,55.13,50.62,59.59
2018-10-29,AZ,"",,David Garcia,D,false,classic,0.0396,42.82,38.3,47.31
2018-10-29,AZ,"",,Angel Torres,G,false,classic,0.0,2.06,0.57,3.92
2018-10-29,CA,"",,Gavin Newsom,D,false,classic,0.9856,58.88,53.94,63.78
2018-10-29,CA,"",,John Cox,R,false,classic,0.0144,41.12,36.22,46.06
2018-10-29,CO,"",,Jared Polis,D,false,classic,0.9605,55.15,50.72,59.55
2018-10-29,CO,"",,Walker Stapleton,R,false,classic,0.0395,43.03,38.62,47.42
2018-10-29,CO,"",,Others,,false,classic,0.0,1.83,0.49,3.54
2018-10-29,CT,"",,Ned Lamont,D,false,classic,0.8178,51.77,47.13,56.39
2018-10-29,CT,"",,Bob Stefanowski,R,false,classic,0.1822,45.56,40.9,50.16
2018-10-29,CT,"",,Others,,false,classic,0.0,2.67,0.83,4.96
2018-10-29,FL,"",,Andrew Gillum,D,false,classic,0.7804,51.13,47.02,55.26
2018-10-29,FL,"",,Ron DeSantis,R,false,classic,0.2196,46.43,42.26,50.51
2018-10-29,FL,"",,Others,,false,classic,0.0,2.44,0.74,4.59
2018-10-29,GA,"",,Brian Kemp,R,false,classic,0.5761,49.81,45.99,53.59
2018-10-29,GA,"",,Stacey Abrams,D,false,classic,0.4239,49.0,45.21,52.8
2018-10-29,GA,"",,Ted Metz,L,false,classic,0.0,1.19,0.27,2.4
2018-10-29,HI,"",,David Ige,D,true,classic,0.9981,63.12,57.17,69.04
2018-10-29,HI,"",,Andria Tupola,R,false,classic,0.0019,33.28,27.32,39.2
2018-10-29,HI,"",,Others,,false,classic,0.0,3.6,1.27,6.44
2018-10-29,IA,"",,Fred Hubbell,D,false,classic,0.8486,52.38,47.15,57.66
2018-10-29,IA,"",,Kim Reynolds,R,true,classic,0.1514,44.37,39.05,49.6
2018-10-29,IA,"",,Others,,false,classic,0.0,3.26,1.11,5.91
2018-10-29,ID,"",,Brad Little,R,false,classic,0.9489,53.79,47.79,59.79
2018-10-29,ID,"",,Paulette Jordan,D,false,classic,0.0511,39.34,33.28,45.27
2018-10-29,ID,"",,Others,,false,classic,0.0,6.87,3.19,11.13
2018-10-29,IL,"",,JB Pritzker,D,false,classic,0.9138,54.02,47.61,60.27
2018-10-29,IL,"",,Bruce Rauner,R,true,classic,0.0862,41.0,34.75,47.37
2018-10-29,IL,"",,Others,,false,classic,0.0,4.98,2.02,8.51
2018-10-29,KS,"",,Kris Kobach,R,false,classic,0.6599,45.03,39.3,50.59
2018-10-29,KS,"",,Laura Kelly,D,false,classic,0.3394,41.92,36.24,47.51
2018-10-29,KS,"",,Greg Orman,I,false,classic,0.0008,11.2,6.31,16.58
2018-10-29,KS,"",,Others,,false,classic,0.0,1.85,0.5,3.59
2018-10-29,MA,"",,Charlie Baker,R,true,classic,0.998,65.22,59.27,71.11
2018-10-29,MA,"",,Jay Gonzalez,D,false,classic,0.002,34.78,28.89,40.73
2018-10-29,MD,"",,Larry Hogan,R,true,classic,0.9925,57.31,52.8,61.83
2018-10-29,MD,"",,Ben Jealous,D,false,classic,0.0075,39.8,35.25,44.3
2018-10-29,MD,"",,Others,,false,classic,0.0,2.88,0.94,5.32
2018-10-29,ME,"",,Janet Mills,D,false,classic,0.902,54.07,48.73,59.32
2018-10-29,ME,"",,Shawn Moody,R,false,classic,0.098,43.58,38.33,48.89
2018-10-29,ME,"",,Others,,false,classic,0.0,2.35,0.7,4.44
2018-10-29,MI,"",,Gretchen Whitmer,D,false,classic,0.9482,53.99,49.64,58.32
2018-10-29,MI,"",,Bill Schuette,R,false,classic,0.0518,43.25,38.89,47.56
2018-10-29,MI,"",,Others,,false,classic,0.0,2.75,0.88,5.08
2018-10-29,MN,"",,Tim Walz,D,false,classic,0.9024,53.5,48.7,58.29
2018-10-29,MN,"",,Jeff Johnson,R,false,classic,0.0976,44.15,39.34,48.89
2018-10-29,MN,"",,Others,,false,classic,0.0,2.35,0.69,4.43
2018-10-29,NE,"",,Pete Ricketts,R,true,classic,0.9918,61.23,55.74,66.71
2018-10-29,NE,"",,Bob Krist,D,false,classic,0.0082,38.77,33.29,44.26
2018-10-29,NH,"",,Chris Sununu,R,true,classic,0.9674,56.08,51.18,60.94
2018-10-29,NH,"",,Molly Kelly,D,false,classic,0.0326,41.89,37.03,46.75
2018-10-29,NH,"",,Jilletta Jarvis,L,false,classic,0.0,2.03,0.57,3.88
2018-10-29,NM,"",,Michelle Lujan Grisham,D,false,classic,0.9287,54.49,50.58,58.43
2018-10-29,NM,"",,Steve Pearce,R,false,classic,0.0713,45.51,41.57,49.42
2018-10-29,NV,"",,Adam Laxalt,R,false,classic,0.5813,49.39,45.08,53.59
2018-10-29,NV,"",,Steve Sisolak,D,false,classic,0.4187,48.05,43.8,52.28
2018-10-29,NV,"",,Others,,false,classic,0.0,2.56,0.78,4.8
2018-10-29,NY,"",,Andrew Cuomo,D,true,classic,0.9971,59.07,54.3,63.74
2018-10-29,NY,"",,Marc Molinaro,R,false,classic,0.0029,37.19,32.48,41.9
2018-10-29,NY,"",,Others,,false,classic,0.0,3.73,1.34,6.61
2018-10-29,OH,"",,Mike DeWine,R,false,classic,0.5757,49.57,45.24,53.85
2018-10-29,OH,"",,Richard Cordray,D,false,classic,0.4243,48.36,44.08,52.69
2018-10-29,OH,"",,Others,,false,classic,0.0,2.07,0.58,3.97
2018-10-29,OK,"",,Kevin Stitt,R,false,classic,0.8572,53.03,48.35,57.64
2018-10-29,OK,"",,Drew Edmondson,D,false,classic,0.1428,45.44,40.83,50.09
2018-10-29,OK,"",,Chris Powell,L,false,classic,0.0,1.53,0.38,3.01
2018-10-29,OR,"",,Kate Brown,D,true,classic,0.8556,50.7,45.37,56.04
2018-10-29,OR,"",,Knute Buehler,R,false,classic,0.1444,42.72,37.36,47.99
2018-10-29,OR,"",,Others,,false,classic,0.0,6.59,2.99,10.73
2018-10-29,PA,"",,Tom Wolf,D,true,classic,0.9895,56.84,52.66,61.04
2018-10-29,PA,"",,Scott Wagner,R,false,classic,0.0105,41.12,36.89,45.3
2018-10-29,PA,"",,Others,,false,classic,0.0,2.05,0.57,3.91
2018-10-29,RI,"",,Gina Raimondo,D,true,classic,0.9795,56.34,49.76,62.84
2018-10-29,RI,"",,Allan Fung,R,false,classic,0.0205,35.9,29.35,42.39
2018-10-29,RI,"",,Others,,false,classic,0.0,7.76,3.77,12.28
2018-10-29,SC,"",,Henry McMaster,R,true,classic,0.9816,57.97,53.34,62.54
2018-10-29,SC,"",,James Smith,D,false,classic,0.0184,42.03,37.46,46.66
2018-10-29,SD,"",,Kristi Noem,R,false,classic,0.8023,52.55,47.11,58.0
2018-10-29,SD,"",,Billie Sutton,D,false,classic,0.1977,45.6,40.14,50.99
2018-10-29,SD,"",,Kurt Evans,L,false,classic,0.0,1.85,0.5,3.58
2018-10-29,TN,"",,Bill Lee,R,false,classic,0.9706,53.93,48.81,58.9
2018-10-29,TN,"",,Karl Dean,D,false,classic,0.0294,39.68,34.6,44.72
2018-10-29,TN,"",,Others,,false,classic,0.0,6.4,2.87,10.49
2018-10-29,TX,"",,Greg Abbott,R,true,classic,0.9954,57.84,53.75,61.91
2018-10-29,TX,"",,Lupe Valdez,D,false,classic,0.0046,40.27,36.19,44.33
2018-10-29,TX,"",,Mark Tippetts,L,false,classic,0.0,1.89,0.52,3.65
2018-10-29,VT,"",,Phil Scott,R,true,classic,0.9483,51.56,45.96,57.18
2018-10-29,VT,"",,Christine Hallquist,D,false,classic,0.0517,38.75,33.04,44.31
2018-10-29,VT,"",,Others,,false,classic,0.0,9.69,5.15,14.78
2018-10-29,WI,"",,Tony Evers,D,false,classic,0.5895,49.15,44.13,54.14
2018-10-29,WI,"",,Scott Walker,R,true,classic,0.4105,47.47,42.44,52.45
2018-10-29,WI,"",,Others,,false,classic,0.0,3.38,1.17,6.07
2018-10-29,WY,"",,Mark Gordon,R,false,classic,0.9937,60.05,54.01,66.08
2018-10-29,WY,"",,Mary Throne,D,false,classic,0.0063,35.39,29.36,41.37
2018-10-29,WY,"",,Others,,false,classic,0.0,4.55,1.77,7.88
2018-10-30,AK,"",,Mike Dunleavy,R,false,classic,0.6623,50.5,45.02,56.01
2018-10-30,AK,"",,Mark Begich,D,false,classic,0.3377,47.12,41.6,52.6
2018-10-30,AK,"",,Others,,false,classic,0.0,2.38,0.71,4.46
2018-10-30,AL,"",,Kay Ivey,R,true,classic,0.9883,58.5,54.0,63.06
2018-10-30,AL,"",,Walt Maddox,D,false,classic,0.0117,41.5,36.94,46.0
2018-10-30,AR,"",,Asa Hutchinson,R,true,classic,0.9982,62.55,57.06,68.01
2018-10-30,AR,"",,Jared Henderson,D,false,classic,0.0018,34.69,29.18,40.15
2018-10-30,AR,"",,Mark West,L,false,classic,0.0,2.75,0.87,5.09
2018-10-30,AZ,"",,Doug Ducey,R,true,classic,0.9667,55.31,50.88,59.7
2018-10-30,AZ,"",,David Garcia,D,false,classic,0.0333,42.66,38.25,47.07
2018-10-30,AZ,"",,Angel Torres,G,false,classic,0.0,2.02,0.56,3.89
2018-10-30,CA,"",,Gavin Newsom,D,false,classic,0.9885,59.32,54.41,64.21
2018-10-30,CA,"",,John Cox,R,false,classic,0.0115,40.68,35.79,45.59
2018-10-30,CO,"",,Jared Polis,D,false,classic,0.9599,55.12,50.68,59.53
2018-10-30,CO,"",,Walker Stapleton,R,false,classic,0.0401,43.06,38.66,47.49
2018-10-30,CO,"",,Others,,false,classic,0.0,1.82,0.49,3.52
2018-10-30,CT,"",,Ned Lamont,D,false,classic,0.7477,51.09,46.43,55.65
2018-10-30,CT,"",,Bob Stefanowski,R,false,classic,0.2523,46.55,41.93,51.15
2018-10-30,CT,"",,Others,,false,classic,0.0,2.36,0.71,4.44
2018-10-30,FL,"",,Andrew Gillum,D,false,classic,0.7764,51.06,46.99,55.12
2018-10-30,FL,"",,Ron DeSantis,R,false,classic,0.2236,46.51,42.39,50.54
2018-10-30,FL,"",,Others,,false,classic,0.0,2.44,0.73,4.6
2018-10-30,GA,"",,Brian Kemp,R,false,classic,0.564,49.71,45.88,53.47
