date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
1962-09-30,1962,0,,GB,CHI,1654.569,1566.958,0.706511191224118,0.293488808775882,1676.042,1545.485,49,0
1962-09-30,1962,0,,PIT,NYG,1461.531,1598.082,0.3984612588186217,0.6015387411813783,1449.109,1610.504,27,31
1962-09-30,1962,0,,SF,MIN,1452.902,1330.629,0.7461210067094132,0.25387899329058683,1465.574,1317.958,21,7
1962-09-30,1962,0,,IND,DET,1541.792,1563.04,0.5626334592973434,0.43736654070265657,1515.356,1589.476,20,29
1962-10-05,1962,0,,DEN,OAK,1382.291,1239.936,0.7673898955049493,0.2326101044950507,1397.756,1224.471,44,7
1962-10-06,1962,0,,NYJ,NE,1369.712,1500.12,0.4069668144564637,0.5930331855435362,1342.827,1527.004,14,43
1962-10-06,1962,0,,PIT,PHI,1449.109,1544.176,0.4568378041528816,0.5431621958471184,1470.541,1522.744,13,7
1962-10-07,1962,0,,MIN,CHI,1317.958,1545.485,0.28179390081292843,0.7182060991870716,1304.108,1559.335,0,13
1962-10-07,1962,0,,WSH,LAR,1386.479,1374.905,0.6084485369022905,0.3915514630977095,1401.205,1360.179,20,14
1962-10-07,1962,0,,IND,SF,1515.356,1465.574,0.6594262190029031,0.3405737809970969,1484.783,1496.147,13,21
1962-10-07,1962,0,,ARI,NYG,1472.2,1610.504,0.39604502548460896,0.603954974515391,1450.044,1632.66,14,31
1962-10-07,1962,0,,GB,DET,1676.042,1589.476,0.7052623100659315,0.29473768993406846,1682.1,1583.418,9,7
1962-10-07,1962,0,,TEN,BUF,1578.233,1316.537,0.8676815610870116,0.13231843891298845,1581.427,1313.343,17,14
1962-10-07,1962,0,,CLE,DAL,1529.151,1365.055,0.7889790892774216,0.21102091072257845,1537.952,1356.254,19,10
1962-10-07,1962,0,,LAC,KC,1457.718,1466.565,0.5801143073341173,0.4198856926658827,1470.897,1453.386,32,28
1962-10-12,1962,0,,NE,KC,1527.004,1453.386,0.6895356566338886,0.3104643433661114,1482.194,1498.195,7,27
1962-10-13,1962,0,,BUF,LAC,1313.343,1470.897,0.36986787980267277,0.6301321201973272,1356.207,1428.033,35,10
1962-10-14,1962,0,,CHI,SF,1559.335,1496.147,0.6765385403159556,0.3234614596840444,1529.458,1526.025,27,34
1962-10-14,1962,0,,NYG,PIT,1632.66,1470.541,0.7870781016823184,0.2129218983176816,1608.326,1494.875,17,20
1962-10-14,1962,0,,DET,LAR,1583.418,1360.179,0.8401355610602567,0.15986443893974334,1587.337,1356.26,13,10
1962-10-14,1962,0,,OAK,DEN,1224.471,1397.756,0.349022527804032,0.650977472195968,1205.241,1416.986,6,23
1962-10-14,1962,0,,CLE,IND,1537.952,1484.783,0.6637912441814494,0.3362087558185506,1493.963,1528.772,14,36
1962-10-14,1962,0,,ARI,WSH,1450.044,1401.205,0.6582060506561462,0.34179394934385376,1445.219,1406.03,17,17
1962-10-14,1962,0,,TEN,NYJ,1581.427,1342.827,0.8516576799318029,0.14834232006819714,1591.044,1333.21,56,17
1962-10-14,1962,0,,DAL,PHI,1356.254,1522.744,0.3579613688391049,0.6420386311608951,1398.463,1480.534,41,19
1962-10-14,1962,0,,MIN,GB,1304.108,1682.1,0.14164099464542595,0.858359005354574,1295.844,1690.364,21,48
1962-10-19,1962,0,,NE,LAC,1482.194,1428.033,0.6650644561634079,0.3349355438365921,1492.422,1417.806,24,20
1962-10-20,1962,0,,BUF,OAK,1356.207,1205.241,0.7761205694216823,0.22387943057831772,1365.165,1196.282,14,6
1962-10-21,1962,0,,ARI,CLE,1445.219,1493.963,0.5233772081673084,0.47662279183269163,1410.08,1529.103,7,34
1962-10-21,1962,0,,CHI,IND,1529.458,1528.772,0.593419351283161,0.40658064871683897,1553.497,1504.733,35,15
1962-10-21,1962,0,,LAR,MIN,1356.26,1295.844,0.6730368325049564,0.3269631674950436,1310.312,1341.792,14,38
1962-10-21,1962,0,,PHI,WSH,1480.534,1406.03,0.6906264370146041,0.30937356298539587,1451.837,1434.728,21,27
1962-10-21,1962,0,,GB,SF,1690.364,1526.025,0.7892118862707507,0.21078811372924933,1701.605,1514.783,31,13
1962-10-21,1962,0,,DEN,TEN,1416.986,1591.044,0.3480122001780129,0.6519877998219872,1449.885,1558.146,20,10
1962-10-21,1962,0,,KC,NYJ,1498.195,1333.21,0.7898298466403402,0.21017015335965983,1503.471,1327.935,20,17
1962-10-21,1962,0,,NYG,DET,1608.326,1587.337,0.6212818243720651,0.37871817562793486,1618.431,1577.231,17,14
1962-10-21,1962,0,,PIT,DAL,1494.875,1398.463,0.7169052755331649,0.28309472446683515,1451.974,1441.364,27,42
1962-10-26,1962,0,,NE,OAK,1492.422,1196.282,0.8888343003228384,0.11116569967716161,1497.001,1191.703,26,16
1962-10-28,1962,0,,NYJ,LAC,1327.935,1417.806,0.4642687659967391,0.535731234003261,1360.928,1384.812,23,3
1962-10-28,1962,0,,MIN,PHI,1341.792,1451.837,0.43553582496851084,0.5644641750314892,1369.428,1424.2,31,21
1962-10-28,1962,0,,NYG,WSH,1618.431,1434.728,0.8071582048034892,0.1928417951965108,1628.038,1425.12,49,34
1962-10-28,1962,0,,TEN,KC,1558.146,1503.471,0.6657232225321288,0.3342767774678712,1512.823,1548.794,7,31
1962-10-28,1962,0,,IND,GB,1504.733,1701.605,0.3188381678939181,0.6811618321060819,1489.784,1716.555,6,17
1962-10-28,1962,0,,DAL,ARI,1441.364,1410.08,0.6351222786572034,0.3648777213427966,1419.985,1431.459,24,28
1962-10-28,1962,0,,PIT,CLE,1451.974,1529.103,0.48255205331596673,0.5174479466840333,1419.991,1561.086,14,41
1962-10-28,1962,0,,DET,CHI,1577.231,1553.497,0.6249925797374344,0.3750074202625656,1593.072,1537.657,11,3
1962-10-28,1962,0,,DEN,BUF,1449.885,1365.165,0.7030486141224409,0.2969513858775591,1418.511,1396.54,38,45
1962-10-28,1962,0,,SF,LAR,1514.783,1310.312,0.8250869482062971,0.17491305179370287,1463.858,1361.238,14,28
1962-11-03,1962,0,,BUF,NE,1396.54,1497.001,0.44914398961053376,0.5508560103894662,1398.091,1495.45,28,28
1962-11-04,1962,0,,PIT,MIN,1419.991,1369.428,0.660435175064348,0.339564824935652,1434.168,1355.251,39,31
1962-11-04,1962,0,,NYJ,OAK,1360.928,1191.703,0.7938527847153747,0.20614721528462532,1369.864,1182.768,31,21
1962-11-04,1962,0,,CLE,PHI,1561.086,1424.2,0.7617230227101033,0.23827697728989672,1553.104,1432.182,14,14
1962-11-04,1962,0,,LAR,DET,1361.238,1593.072,0.2768033794457802,0.7231966205542197,1349.389,1604.921,3,12
1962-11-04,1962,0,,KC,TEN,1548.794,1512.823,0.6413517139678628,0.35864828603213716,1519.254,1542.362,6,14
1962-11-04,1962,0,,CHI,GB,1537.657,1716.555,0.34171754630885015,0.6582824536911498,1515.136,1739.075,7,38
1962-11-04,1962,0,,WSH,DAL,1425.12,1419.985,0.5995833851494646,0.40041661485053537,1383.411,1461.694,10,38
1962-11-04,1962,0,,NYG,ARI,1628.038,1431.459,0.8184334398996962,0.1815665601003038,1632.537,1426.96,31,28
1962-11-04,1962,0,,SF,IND,1463.858,1489.784,0.5559961225014617,0.4440038774985383,1429.944,1523.698,3,22
1962-11-04,1962,0,,LAC,DEN,1384.812,1418.511,0.5449242833343774,0.45507571666562263,1369.485,1433.837,20,23
1962-11-11,1962,0,,LAR,IND,1349.389,1523.698,0.3476844311450673,0.6523155688549327,1332.397,1540.69,2,14
1962-11-11,1962,0,,ARI,PIT,1426.96,1434.168,0.5824107094618131,0.41758929053818694,1399.415,1461.713,17,26
1962-11-11,1962,0,,OAK,TEN,1182.768,1542.362,0.15501206687769348,0.8449879331223065,1176.76,1548.37,20,28
1962-11-11,1962,0,,DAL,NYG,1461.694,1632.537,0.35222316395549114,0.6477768360445089,1438.4,1655.831,10,41
1962-11-11,1962,0,,DEN,NE,1433.837,1495.45,0.5048741304160156,0.4951258695839844,1417.561,1511.726,29,33
1962-11-11,1962,0,,NYJ,KC,1369.864,1519.254,0.3808863339075208,0.6191136660924792,1347.187,1541.931,31,52
1962-11-11,1962,0,,LAC,BUF,1369.485,1398.091,0.5521844486545637,0.44781555134543627,1335.297,1432.279,20,40
1962-11-11,1962,0,,CHI,MIN,1515.136,1355.251,0.7849149981032898,0.2150850018967102,1517.842,1352.546,31,30
1962-11-11,1962,0,,PHI,GB,1432.182,1739.075,0.19901722881802167,0.8009827711819784,1418.154,1753.104,0,49
1962-11-11,1962,0,,SF,DET,1429.944,1604.921,0.3468128249258272,0.6531871750741728,1412.054,1622.81,24,38
1962-11-11,1962,0,,WSH,CLE,1383.411,1553.104,0.3537350544772541,0.6462649455227458,1413.23,1523.285,17,9
1962-11-18,1962,0,,CLE,ARI,1523.285,1399.415,0.7478584557226696,0.2521415442773304,1538.234,1384.467,38,14
1962-11-18,1962,0,,LAR,SF,1332.397,1412.054,0.47891938552186186,0.5210806144781381,1312.611,1431.84,17,24
1962-11-18,1962,0,,PIT,WSH,1461.713,1413.23,0.6577448683782133,0.34225513162178667,1468.864,1406.079,23,21
1962-11-18,1962,0,,NYG,PHI,1655.831,1418.154,0.8509851699758881,0.14901483002411187,1660.525,1413.46,19,14
1962-11-18,1962,0,,TEN,NE,1548.37,1511.726,0.6422423442941722,0.35775765570582785,1559.377,1500.719,21,17
1962-11-18,1962,0,,DEN,KC,1417.561,1541.931,0.415381725903044,0.584618274096956,1392.557,1566.936,3,24
1962-11-18,1962,0,,MIN,DET,1352.546,1622.81,0.2347656101048908,0.7652343898951092,1341.874,1633.482,6,17
1962-11-18,1962,0,,GB,IND,1753.104,1540.69,0.8315879418488358,0.16841205815116422,1757.918,1535.876,17,13
1962-11-18,1962,0,,OAK,BUF,1176.76,1432.279,0.25035581211718005,0.74964418788282,1169.344,1439.695,6,10
1962-11-18,1962,0,,DAL,CHI,1438.4,1517.842,0.47922825341526604,0.5207717465847339,1431.8,1524.442,33,34
1962-11-22,1962,0,,DEN,NYJ,1392.557,1347.187,0.6536994821807778,0.3463005178192222,1383.016,1356.728,45,46
1962-11-22,1962,0,,DET,GB,1633.482,1757.918,0.41528946760494356,0.5847105323950564,1664.31,1727.09,26,14
1962-11-23,1962,0,,NE,BUF,1500.719,1439.695,0.673806553905176,0.32619344609482404,1516.052,1424.362,21,10
1962-11-25,1962,0,,WSH,NYG,1406.079,1660.525,0.25151682511073636,0.7484831748892636,1392.442,1674.162,24,42
1962-11-25,1962,0,,MIN,LAR,1341.874,1312.611,0.6324220220244492,0.3675779779755508,1337.835,1316.65,24,24
1962-11-25,1962,0,,CLE,PIT,1538.234,1468.864,0.6842766409046819,0.3157233590953181,1556.629,1450.469,35,14
1962-11-25,1962,0,,TEN,LAC,1559.377,1335.297,0.8407846998105776,0.15921530018942243,1564.854,1329.82,33,27
1962-11-25,1962,0,,ARI,SF,1384.467,1431.84,0.52534554941229,0.47465445058771005,1362.442,1453.865,17,24
1962-11-25,1962,0,,KC,OAK,1566.936,1169.344,0.9348012478952996,0.06519875210470039,1570.564,1165.716,35,7
1962-11-25,1962,0,,PHI,DAL,1413.46,1431.8,0.5667483279167161,0.43325167208328386,1436.438,1408.822,28,14
1962-11-25,1962,0,,IND,CHI,1535.876,1524.442,0.6082565222498953,0.39174347775010465,1484.702,1575.616,0,57
1962-11-30,1962,0,,NE,NYJ,1516.052,1356.728,0.7843693021749557,0.2156306978250443,1524.19,1348.59,24,17
1962-12-02,1962,0,,GB,LAR,1727.09,1316.65,0.9391665277565818,0.060833472243418174,1730.557,1313.183,41,10
1962-12-02,1962,0,,DAL,CLE,1408.822,1556.629,0.3830374855837303,0.6169625144162697,1450.094,1515.357,45,21
1962-12-02,1962,0,,DET,IND,1664.31,1484.702,0.8034624329813248,0.1965375670186752,1671.666,1477.346,21,14
1962-12-02,1962,0,,PIT,ARI,1450.469,1362.442,0.7070074917016228,0.2929925082983772,1464.522,1348.389,19,7
1962-12-02,1962,0,,BUF,KC,1424.362,1570.564,0.38522321935748244,0.6147767806425175,1453.759,1541.167,23,14
1962-12-02,1962,0,,TEN,DEN,1564.854,1383.016,0.8054816232962997,0.1945183767037003,1574.964,1372.905,34,17
1962-12-02,1962,0,,CHI,NYG,1575.616,1674.162,0.4518728876006304,0.5481271123993696,1565.836,1683.942,24,26
1962-12-02,1962,0,,WSH,PHI,1392.442,1436.438,0.5301904154834517,0.4698095845165483,1358.417,1470.462,14,37
1962-12-02,1962,0,,LAC,OAK,1329.82,1165.716,0.7889867563732397,0.21101324362676033,1338.985,1156.551,31,21
1962-12-02,1962,0,,MIN,SF,1337.835,1453.865,0.4270854927344305,0.5729145072655695,1311.305,1480.396,12,35
1962-12-08,1962,0,,IND,WSH,1477.346,1358.417,0.7424574156687835,0.25754258433121646,1489.891,1345.873,34,21
1962-12-08,1962,0,,NYJ,BUF,1348.59,1453.759,0.4424483645077529,0.5575516354922472,1323.471,1478.877,3,20
1962-12-09,1962,0,,TEN,OAK,1574.964,1156.551,0.9417364578987968,0.058263542101203214,1577.613,1153.902,32,17
1962-12-09,1962,0,,CHI,LAR,1565.836,1313.183,0.8615898129890124,0.13841018701098762,1572.689,1306.329,30,14
1962-12-09,1962,0,,NYG,CLE,1683.942,1515.357,0.7932492211103578,0.20675077888964222,1689.958,1509.341,17,13
1962-12-09,1962,0,,ARI,DAL,1348.389,1450.094,0.4473729031057088,0.5526270968942912,1387.69,1410.793,52,20
1962-12-09,1962,0,,PHI,PIT,1470.462,1464.522,0.60069540391247,0.39930459608753,1441.877,1493.107,17,26
1962-12-09,1962,0,,KC,DEN,1541.167,1372.905,0.7929441143949915,0.20705588560500854,1548.953,1365.12,17,10
1962-12-09,1962,0,,LAC,NE,1338.985,1524.19,0.33359818096677213,0.6664018190332279,1326.675,1536.5,14,20
1962-12-09,1962,0,,SF,GB,1480.396,1730.557,0.25618883249345414,0.7438111675065459,1469.063,1741.89,21,31
1962-12-09,1962,0,,DET,MIN,1671.666,1311.305,0.9204571621330735,0.07954283786692651,1675.276,1307.694,37,23
1962-12-15,1962,0,,NYJ,TEN,1323.471,1577.613,0.2518464098868924,0.7481535901131076,1306.981,1594.103,10,44
1962-12-15,1962,0,,SF,CLE,1469.063,1509.341,0.535517894301506,0.464482105698494,1454.047,1524.357,10,13
1962-12-16,1962,0,,OAK,NE,1153.902,1536.5,0.1384479474222368,0.8615520525777632,1215.213,1475.189,20,0
1962-12-16,1962,0,,NYG,DAL,1689.958,1410.793,0.878806148661641,0.12119385133835903,1694.984,1405.767,41,31
1962-12-16,1962,0,,LAR,GB,1306.329,1741.89,0.1059191077145855,0.8940808922854145,1303.816,1744.403,17,20
1962-12-16,1962,0,,KC,LAC,1548.953,1326.675,0.8393911768429545,0.1606088231570455,1555.495,1320.133,26,17
1962-12-16,1962,0,,CHI,DET,1572.689,1675.276,0.4461180029471109,0.5538819970528891,1588.313,1659.652,3,0
1962-12-16,1962,0,,WSH,PIT,1345.873,1493.107,0.38381727540552146,0.6161827245944785,1335.614,1503.365,24,27
1962-12-16,1962,0,,ARI,PHI,1387.69,1441.877,0.5155561356557962,0.48444386434420383,1410.809,1418.758,45,35
1962-12-16,1962,0,,IND,MIN,1489.891,1307.694,0.8058052111277026,0.19419478887229735,1501.267,1296.319,42,17
1962-12-23,1962,0,c,TEN,KC,1594.103,1555.495,0.6448358223971663,0.3551641776028337,1575.341,1574.257,17,20
1962-12-30,1962,0,c,NYG,GB,1694.984,1744.403,0.5224078417119415,0.47759215828805845,1670.755,1768.632,7,16
1963-09-07,1963,0,,DEN,KC,1411.746,1551.171,0.3945025520495473,0.6054974479504527,1381.446,1581.472,7,59
1963-09-07,1963,0,,TEN,OAK,1551.894,1311.809,0.8527344081072873,0.1472655918927127,1502.691,1361.011,13,24
1963-09-08,1963,0,,LAC,BUF,1381.755,1487.585,0.44150991863746625,0.5584900813625338,1400.072,1469.268,14,10
1963-09-08,1963,0,,NE,NYJ,1485.126,1372.987,0.7349130002149777,0.26508699978502226,1500.92,1357.193,38,14
1963-09-14,1963,0,,LAC,NE,1400.072,1500.92,0.4485928762151188,0.5514071237848812,1418.115,1482.877,17,13
1963-09-14,1963,0,,LAR,DET,1370.877,1608.101,0.2706354353206891,0.7293645646793109,1355.361,1623.618,2,23
1963-09-14,1963,0,,TEN,DEN,1502.691,1381.446,0.7449984285978117,0.25500157140218827,1511.841,1372.296,20,14
1963-09-14,1963,0,,DAL,ARI,1438.845,1442.206,0.5877865578242977,0.4122134421757023,1398.543,1482.508,7,34
1963-09-15,1963,0,,GB,CHI,1680.755,1560.542,0.7438682036604886,0.25613179633951144,1646.974,1594.323,3,10
1963-09-15,1963,0,,PHI,PIT,1447.505,1503.91,0.5123666766452745,0.48763332335472553,1447.128,1504.287,21,21
1963-09-15,1963,0,,CLE,WSH,1517.905,1392.076,0.7499789503047447,0.2500210496952553,1532.528,1377.453,37,14
1963-09-15,1963,0,,IND,NYG,1502.511,1615.503,0.4313699040984308,0.5686300959015692,1483.07,1634.944,28,37
1963-09-15,1963,0,,OAK,BUF,1361.011,1469.268,0.4380678494076504,0.5619321505923496,1394.766,1435.513,35,17
1963-09-15,1963,0,,SF,MIN,1471.031,1365.879,0.7270037638889115,0.2729962361110885,1445.668,1391.242,20,24
1963-09-21,1963,0,,LAR,WSH,1355.361,1377.453,0.561437543569234,0.43856245643076597,1318.966,1413.848,14,37
1963-09-22,1963,0,,NYJ,TEN,1357.193,1511.841,0.3737750815258013,0.6262249184741987,1384.344,1484.691,24,17
1963-09-22,1963,0,,SF,IND,1445.668,1483.07,0.5396333917955667,0.4603666082044333,1424.4,1504.338,14,20
1963-09-22,1963,0,,PHI,ARI,1447.128,1482.508,0.5425236342626789,0.4574763657373211,1429.427,1500.209,24,28
1963-09-22,1963,0,,GB,DET,1646.974,1623.618,0.6244824505388429,0.3755175494611571,1669.293,1601.299,31,10
1963-09-22,1963,0,,MIN,CHI,1391.242,1594.323,0.3111264876299194,0.6888735123700807,1373.144,1612.421,7,28
1963-09-22,1963,0,,PIT,NYG,1504.287,1634.944,0.4066209268075964,0.5933790731924036,1546.682,1592.549,31,0
1963-09-22,1963,0,,DAL,CLE,1398.543,1532.528,0.4020069916325545,0.5979930083674455,1376.011,1555.06,24,41
1963-09-22,1963,0,,BUF,KC,1435.513,1581.472,0.38555454995628397,0.614445450043716,1439.003,1577.982,27,27
1963-09-22,1963,0,,OAK,NE,1394.766,1482.877,0.4667895656434029,0.5332104343565971,1376.789,1500.855,14,20
1963-09-28,1963,0,,BUF,TEN,1439.003,1484.691,0.5277636148981624,0.47223638510183763,1412.542,1511.152,20,31
1963-09-28,1963,0,,NYJ,OAK,1384.344,1376.789,0.6029232098116871,0.3970767901883129,1395.002,1366.131,10,7
1963-09-29,1963,0,,DET,CHI,1601.299,1612.421,0.5769210683145626,0.4230789316854374,1567.788,1645.932,21,37
1963-09-29,1963,0,,LAC,KC,1418.115,1577.982,0.3667700944421519,0.6332299055578481,1453.957,1542.14,24,10
1963-09-29,1963,0,,CLE,LAR,1555.06,1318.966,0.8498259220414692,0.15017407795853077,1562.215,1311.811,20,6
1963-09-29,1963,0,,PIT,ARI,1546.682,1500.209,0.6551354258869793,0.34486457411302074,1564.007,1482.885,23,10
1963-09-29,1963,0,,MIN,SF,1373.144,1424.4,0.51976889512097,0.48023110487903,1406.224,1391.319,45,14
1963-09-29,1963,0,,PHI,NYG,1429.427,1592.549,0.3624293267623376,0.6375706732376625,1407.374,1614.602,14,37
1963-09-29,1963,0,,DEN,NE,1372.296,1500.855,0.40953813818084944,0.5904618618191506,1391.868,1481.283,14,10
1963-09-29,1963,0,,WSH,DAL,1413.848,1376.011,0.6438187147154943,0.35618128528450566,1424.801,1365.058,21,17
1963-09-29,1963,0,,GB,IND,1669.293,1504.338,0.7898011782525084,0.2101988217474916,1678.751,1494.88,31,20
1963-10-05,1963,0,,NYJ,NE,1395.002,1481.283,0.4694124220372912,0.5305875779627087,1417.284,1459.001,31,24
1963-10-05,1963,0,,BUF,OAK,1412.542,1366.131,0.6550547857796274,0.3449452142203726,1429.384,1349.288,12,0
1963-10-05,1963,0,,CLE,PIT,1562.215,1564.007,0.5899731776652694,0.41002682233473065,1582.661,1543.56,35,23
1963-10-06,1963,0,,DEN,LAC,1391.868,1453.957,0.5041891677277927,0.49581083227220735,1419.925,1425.9,50,34
1963-10-06,1963,0,,GB,LAR,1678.751,1311.811,0.9231861912454661,0.07681380875453392,1683.241,1307.321,42,10
1963-10-06,1963,0,,PHI,DAL,1407.374,1365.058,0.6497090504950285,0.3502909495049715,1416.634,1355.797,24,21
1963-10-06,1963,0,,CHI,IND,1645.932,1494.88,0.7762065772862831,0.22379342271371694,1654.407,1486.405,10,3
1963-10-06,1963,0,,MIN,ARI,1406.224,1482.885,0.48322477052583496,0.516775229474165,1370.066,1519.043,14,56
1963-10-06,1963,0,,WSH,NYG,1424.801,1614.602,0.32774269985607746,0.6722573001439225,1409.927,1629.476,14,24
1963-10-06,1963,0,,KC,TEN,1542.14,1511.152,0.6347273196709666,0.3652726803290334,1563.777,1489.514,28,7
1963-10-06,1963,0,,DET,SF,1567.788,1391.319,0.8005934084804207,0.1994065915195793,1579.209,1379.898,26,3
1963-10-11,1963,0,,NE,OAK,1459.001,1349.288,0.7321834514240251,0.2678165485759749,1468.657,1339.632,20,14
1963-10-13,1963,0,,DEN,TEN,1419.925,1489.514,0.493396282146513,0.506603717853487,1397.251,1512.189,24,33
1963-10-13,1963,0,,LAC,NYJ,1425.9,1417.284,0.604384489404069,0.39561551059593103,1438.222,1404.962,24,20
1963-10-13,1963,0,,WSH,PHI,1409.927,1416.634,0.583111952591981,0.416888047408019,1378.312,1448.249,24,37
1963-10-13,1963,0,,IND,SF,1486.405,1379.898,0.7285490817275452,0.2714509182724548,1500.962,1365.341,20,3
1963-10-13,1963,0,,ARI,PIT,1519.043,1543.56,0.5579974844335401,0.44200251556645986,1525.06,1537.544,24,23
1963-10-13,1963,0,,KC,BUF,1563.777,1429.384,0.7591085511715226,0.24089144882847735,1525.335,1467.827,26,35
1963-10-13,1963,0,,NYG,CLE,1629.476,1582.661,0.6555800865497802,0.34441991345021983,1595.15,1616.987,24,35
1963-10-13,1963,0,,LAR,CHI,1307.321,1654.407,0.16467905657253248,0.8353209434274675,1296.626,1665.102,14,52
1963-10-13,1963,0,,MIN,GB,1370.066,1683.241,0.1933153331086293,0.8066846668913707,1362.066,1691.241,28,37
1963-10-13,1963,0,,DAL,DET,1355.797,1579.209,0.28661267327021717,0.7133873267297828,1377.111,1557.895,17,14
1963-10-18,1963,0,,NE,DEN,1468.657,1397.251,0.686803203040767,0.31319679695923297,1486.327,1379.582,40,21
1963-10-20,1963,0,,KC,LAC,1525.335,1438.222,0.7059164164836808,0.29408358351631925,1478.453,1485.104,17,38
1963-10-20,1963,0,,PIT,WSH,1537.544,1378.312,0.7842797161841739,0.21572028381582609,1547.273,1368.583,38,27
1963-10-20,1963,0,,CLE,PHI,1616.987,1448.249,0.7933936292773636,0.20660637072263643,1629.814,1435.422,37,7
1963-10-20,1963,0,,TEN,BUF,1512.189,1467.827,0.6523847606137405,0.3476152393862595,1530.125,1449.891,28,14
1963-10-20,1963,0,,LAR,MIN,1296.626,1362.066,0.49936678943794605,0.5006332105620539,1310.51,1348.182,27,24
1963-10-20,1963,0,,SF,CHI,1365.341,1665.102,0.2056427352262903,0.7943572647737097,1399.949,1630.494,20,14
1963-10-20,1963,0,,DET,IND,1557.895,1500.962,0.6686095057603546,0.3313904942396454,1535.11,1523.747,21,25
1963-10-20,1963,0,,NYG,DAL,1595.15,1377.111,0.8360741967972177,0.16392580320278227,1603.38,1368.881,37,21
1963-10-20,1963,0,,ARI,GB,1525.06,1691.241,0.35837027261531385,0.6416297273846862,1503.283,1713.018,7,30
1963-10-20,1963,0,,OAK,NYJ,1339.632,1404.962,0.49952509196738304,0.500474908032617,1371.448,1373.146,49,26
1963-10-26,1963,0,,NYJ,DEN,1373.146,1379.582,0.5834911278428634,0.4165088721571366,1370.6,1382.128,35,35
1963-10-26,1963,0,,BUF,NE,1449.891,1486.327,0.5410145347478302,0.45898546525216977,1468.735,1467.483,28,21
1963-10-27,1963,0,,DET,MIN,1535.11,1348.182,0.8100313886539907,0.1899686113460093,1545.148,1338.145,28,10
1963-10-27,1963,0,,CHI,PHI,1630.494,1435.422,0.8171407724653261,0.18285922753467387,1638.025,1427.892,16,7
1963-10-27,1963,0,,IND,GB,1523.747,1713.018,0.32841525528828486,0.6715847447117151,1506.911,1729.854,20,34
1963-10-27,1963,0,,TEN,KC,1530.125,1478.453,0.6618653662035593,0.3381346337964407,1549.976,1458.602,28,7
1963-10-27,1963,0,,WSH,ARI,1368.583,1503.283,0.4010179474068238,0.5989820525931762,1347.531,1524.336,7,21
1963-10-27,1963,0,,PIT,DAL,1547.273,1368.881,0.802354732987513,0.19764526701248697,1554.199,1361.956,27,21
